"MES","SIBC01","SIBC02","SIBC03","SIBC04","SIBC05","SIBC06","SIBC07","SIBC08","SIBC09","SIBC10","SIBC11"
1999-01-01,"1027.5","1156.4870000000001","253.1","856.03899999999999","37.299999999999997",,"10","128.99600000000001","-117.5","245.7","0.80300000000000005"
1999-02-01,"1026.25","1149.7909999999999","255.648","847.56899999999996","36.575000000000003",,"10","123.54","-117.5","240.8","0.249"
1999-03-01,"989.26900000000001","1107.1420000000001","249.53200000000001","811.28499999999997","36.326000000000001",,"10","117.874","-117.5","234.24100000000001","1.133"
1999-04-01,"958.67600000000004","1072.6559999999999","252.565","773.82399999999996","36.267000000000003",,"10","113.98","-117.5","230.791","0.68899999999999995"
1999-05-01,"973.3","1085.912","239.71299999999999","800.15299999999991","36.045999999999999",,"10","112.6","-117.5","229.41300000000001","0.7"
1999-06-01,"1001.335","1128.6569999999999","234.66499999999999","848.14700000000005","35.844999999999999",,"10","127.322","-117.5","244.57599999999999","0.246"
1999-07-01,"933.005","1062.2909999999999","227.41399999999999","788.36899999999991","36.506999999999998",,"10","129.285","-117.5","246.00399999999999","0.78200000000000003"
1999-08-01,"945.48500000000001","1075.6030000000001","227.32","801.81500000000005","36.468000000000004",,"10","130.11799999999999","-117.5","245.733","1.885"
1999-09-01,"1053.6569999999999","1184.9169999999999","274.96899999999999","862.95899999999995","36.988",,"10","131.26","-117.5","247.36","1.399"
1999-10-01,"988.84299999999996","1109.587","265.34100000000001","797.09900000000005","37.146999999999998",,"10","120.744","-125","245.28","0.46500000000000002"
1999-11-01,"984.65800000000002","1101.259","261.75700000000001","792.7","36.801000000000002",,"10","116.601","-125","241.12","0.48099999999999998"
1999-12-01,"1113.645260448","1222.6712942280001","259.963279","915.32374692799999","37.384268300000002",,"10","109.026","-125","234.55309370000001","-0.52705992000000002"
2000-01-01,"1099.693","1204.8869999999999","255.93600000000001","901.88300000000004","37.063000000000002",,"10","105.19499999999999","-125","229.488","0.70699999999999996"
2000-02-01,"1080.21","1196.56","261.06700000000001","888.97","36.523000000000003",,"10","116.35","-125","241.066","0.28399999999999997"
2000-03-01,"1030.0809999999999","1144.876","246.11699999999999","852.08799999999997","36.670999999999999",,"10","114.795","-125","240.179","-0.38400000000000001"
2000-04-01,"1004.981","1114.183","246.34","821.63","36.213000000000001",,"10","109.202","-125","234.167","3.5000000000000003E-2"
2000-05-01,"1028.1880000000001","1134.549","243.79499999999999","844.60900000000004","36.146000000000001",,"10","106.361","-125","231.88","-0.51800000000000002"
