"MES","SEMI01","SEMI02","SEMI03","SEMI04","SEMI05","SEMI06","SEMI07","SEMI08","SEMI09"
2011-01-01,"495.90561142646402","382.57182148094427","1623.9596647130268","550.52283287402429","206.26771663244068","809.25200128875565","587.49589393929864","449.35944814880321","517.37951675909835"
2011-02-01,"559.91150085883419","361.4771835916124","1742.3267095319184","560.60445611968748","208.98568933782067","828.292794333438","569.38657404309856","426.860803894355","92.575246039674582"
2011-03-01,"591.26851679945833","353.36481851439385","1883.905940678138","557.40097477436063","215.1853896245224","826.67036280743446","657.15934191727911","425.03253236048562","431.06314210686003"
2011-04-01,"595.5593937932166","359.94092185374024","2087.6678768253332","593.00311400310341","210.21225554304218","820.32451356635659","736.67157433155319","422.81456163878408","171.43967379166949"
2011-05-01,"592.60327123248123","360.7011209627002","2184.9606059869407","558.60112236563941","201.70086373564158","774.49333376057257","818.97601087019666","451.00154620254239","624.85137477045134"
2011-06-01,"515.9064444289595","361.47640971119921","2081.0897704933345","539.11171449829897","193.45340750466966","776.78067843345605","735.28223130458639","437.01467043906911","190.41193529748216"
2011-07-01,"488.00207747252927","361.47687885487267","1876.8007588567982","560.9541016799335","199.47170185260251","785.80579426098723","715.92134543852626","453.02707434937361","120.58381191314359"
2011-08-01,"497.12655909669013","361.46152136675852","1901.726225085004","559.42196936090022","206.03084756710766","809.81483987859087","777.87549502533341","515.80839113657908","265.04353935372171"
2011-09-01,"449.58707928936815","361.4767343571641","2014.5965054898234","525.65878708162575","194.81168434524665","770.9092158607707","816.763110480092","547.09544427015339","135.82437925316927"
2011-10-01,"409.21243328513748","361.47666955419936","2034.5815526384354","452.22032653519096","177.06659291115389","703.83291339840162","695.30040917206532","497.66793175437459",
2011-11-01,"411.41473847696557","361.47670379037066","1891.5322365726286","426.04764939698936","166.30468087339491","645.00109945553072","657.65430525672559","515.86235767332232","377.37827434164103"
2011-12-01,"389.51025760159973","361.47684448896985","1760.6797251042412","437.50342652230535","170.57102623501649","654.64858814631089","650.01399388901496","509.59914691258274","125.6023116284978"
2012-01-01,"369.27763726670406","361.47691847543001","1636.3381075613586","429.74456475493139","165.55585611557973","650.9160137863712","591.34442479142956","497.25231709626439","155.8953927506567"
2012-02-01,"442.88196850702849","361.47691768561623","1632.978329045839","465.10074296946527","176.64408013132831","707.95878367347223","640.83127589531705","517.75794210352979","580.92577844167226"
2012-03-01,"447.00914740832616","361.4768833809577","1687.8350614170868","458.56227645722987","180.12355106986453","716.55141654912211","682.99446561268383","500.88905589821394","121.66286428428484"
2012-04-01,"430.53160128448161","361.47682291398462","1679.5615823577623","443.35051230844414","178.28339474978671","728.93621585115102","654.87189556660201","479.16778724004479","191.04225277777132"
2012-05-01,"406.52583869830556","361.47690079932795","1757.9823133780217","451.97913012862546","175.72843715020358","711.17213285796083","617.17302544470101","438.58871910316503","450.59737895731604"
2012-06-01,"378.66179070892207","361.47688938547884","1817.6203517473718","416.77651427811833","168.65648813275584","675.37319485039848","572.00389304962596","447.96321767345688","311.39285757042444"
2012-07-01,"360.42111954646538","361.47697692823624","1776.2762006148785","402.12950007181212","164.0612073993056","642.77612615528381","556.42144985635434","449.89451943900491","217.005285608506"
