"MES","BZCD01","BZCD02","BZCD03","BZCD04","BZCD05","BZCD06","BZCD07","BZCD08","BZCD09","BZCD10","BZCD11","BZCD12","BZCD13","BZCD14","BZCD15","BZCD16","BZCD17","BZCD18","BZCD19","BZCD20","BZCD21","BZCD22","BZCD23","BZCD24","BZCD25","BZCD26","BZCD27","BZCD28","BZCD29","BZCD30","BZCD31","BZCD32","BZCD33","BZCD34","BZCD35","BZCD36","BZCD37","BZCD38","BZCD39","BZCD40","BZCD41","BZCD42","BZCD43","BZCD44","BZCD45","BZCD46","BZCD47","BZCD48","BZCD49","BZCD50","BZCD51","BZCD52","BZCD53","BZCD54","BZCD55","BZCD56","BZCD57","BZCD58","BZCD59","BZCD60","BZCD61","BZCD62","BZCD63","BZCD64","BZCD65","BZCD66","BZCD67","BZCD68","BZCD69","BZCD70","BZCD71","BZCD72"
2013-03-01,"555.236217","357.983163","353.934497","344.652266"," 18.338985",,"326.313280","  8.362314",,,"  8.362314","  0.919918","  4.048666","  4.048666",," 15.827689"," 11.238308"," 80.944916","  6.570916"," 74.374000"," 13.690655"," 13.690655"," 13.690655",,,,,,,," 75.551485",," 75.551485","480.780015","228.450220","194.075591","104.990369","  2.809809"," 78.521996"," 23.658565"," 86.400000","  2.685222"," 34.374629","  1.488517","  3.537581","  8.553758",,"  0.005000"," 20.789774"," 24.172542"," 14.025577"," 14.025577",,," 10.146965"," 10.146965",,,"104.940440"," 99.840440","  5.100000",,,,"103.014193",,"103.014193",,," 20.202620",," 74.456202"
2013-04-01,"564.70602172","339.67253323","331.02479228","326.12918392"," 19.06730857",,"307.06187535","  4.83851234",,,"  4.83851234","  0.05709602","  8.64774095","  8.64774095",," 22.84170234","  1.49434239"," 31.48331600"," 19.39431600"," 12.08900000"," 57.74558873"," 57.74558873"," 57.74558873",,,,,,,,"111.46853903",,"111.46853903","366.22639347","220.07798538","168.54608047","119.73124159","  7.50138238"," 89.56484325"," 22.66501596"," 47.20000000","  1.61483888"," 51.53190491","  1.48046374","  1.85872921"," 16.15752988",," 16.22935545"," 15.80582663"," 37.63507507"," 20.95008863"," 20.95008863",,," 16.68498644"," 16.68498644",,," 37.49895800"," 17.98295800"," 19.51600000",,,," 71.01437502",," 71.01437502",,,,,"198.47962825"
2013-05-01,"479.229297","347.584775","342.291752","335.340739"," 14.663210",,"320.677528","  6.951013",,,"  6.951013",,"  5.293024","  5.293024",," 15.054496","  4.597377"," 21.343414","  3.107734"," 18.235680"," 12.094685"," 12.094685"," 12.094685",,,,,,,," 78.554550",," 78.554550","564.915920","297.367158","150.281679"," 90.681046","  1.999789"," 71.301069"," 17.380187"," 56.700000","  2.900633","147.085480","  1.490422"," 46.611328"," 23.764697",," 41.181677"," 34.037356"," 24.049737"," 16.460166"," 16.460166",,,"  7.589571","  7.589571",,," 57.741315"," 30.541315"," 27.200000",,,,"126.881374",,"126.881374",,," 58.876337",,"-85.686623"
2013-06-01,"595.1405102","346.1227397","338.8275362","331.2907042"," 11.5218732",,"319.7688310","  7.1200720",,,"  7.1200720","  0.4167600","  7.2952035","  7.2952035",," 17.5094732","  5.4126086"," 71.2872670"," 64.0392670","  7.2480000"," 42.9519332"," 42.9519332"," 42.9519332",,,,,,,,"111.8564885",,"111.8564885","387.6250339","206.8600569","100.7162890"," 75.9405972","  4.4998816"," 63.2266350","  8.2140806"," 22.0000000","  2.7756917","106.1437679","  1.5521949"," 53.7127593"," 18.8916341",,"  0.3657706"," 31.6214090"," 28.6460439"," 18.7602559"," 18.7602559",,,"  9.8857881","  9.8857881",,," 24.1338320"," 17.6338320","  6.5000000",,,,"116.8218125",,"116.8218125",,," 11.1632885",,"207.5154763"
2013-07-01,"651.947367","422.398985","416.657557","397.141764"," 19.059442",,"378.082322","  4.586388",,,"  4.586388"," 14.929404","  5.741428","  5.741428",," 29.600661","  7.984309"," 29.893837"," 17.548837"," 12.345000"," 31.501125"," 31.501125"," 31.501125",,,,,,,,"130.568450",,"130.568450","465.218703","244.706481","151.880430","108.647226",," 80.265852"," 28.381374"," 40.000000","  3.233204"," 92.826051","  1.530556"," 26.517279"," 19.310224",," 16.481308"," 28.986685","  7.762564","  5.168367","  5.168367",,,"  2.594197","  2.594197",,," 35.211882"," 17.211882"," 18.000000",,,,"156.543007",,"156.543007",,," 20.994769",,"186.728663"
2013-08-01,"1072.7286321"," 353.8542279"," 349.9945049"," 343.9429461","   9.1107191",," 334.8322270","   5.6754682",,,"   5.6754682","   0.3760906","   3.8597230","   3.8597230",,"  24.4927633","  11.5492661","  65.5581480","  55.3361480","  10.2220000"," 501.7283838"," 501.7283838"," 501.7283838",,,,,,,," 115.5458430",," 115.5458430","1092.2937438"," 219.1301449"," 153.2849355"," 145.9682715","   4.1617216","  80.4370541","  61.3694958","   4.5000000","   2.8166639","  65.8452094","   1.4635874","  19.2660471","  19.6411076",,"   0.2200957","  25.2543716","  23.2980323","  18.4252383","  18.4252383",,,"   4.8727940","   4.8727940",,," 133.8789420"," 106.8789420","  27.0000000",,,," 698.4478910",," 698.4478910",,,"  17.5387335",," -19.5651117"
2013-09-01,"624.259021","408.942067","405.248471","394.301184"," 18.977544",,"375.323640","  7.684392",,,"  7.684392","  3.262894","  3.693596","  3.693596",," 28.100813","  1.598697"," 20.142403","  8.432403"," 11.710000"," 46.558632"," 46.558632"," 46.558632",,,,,,,,"118.916408",,"118.916408","413.275941","258.962174","193.111300","163.830330",,"122.027710"," 41.802620"," 28.100000","  1.180970"," 65.850874","  1.955480"," 21.641503"," 20.554751",,"  1.706171"," 19.992969"," 23.490382"," 13.750857"," 13.750857",,,"  9.739525","  9.739525",,," 35.185985"," 30.628044","  4.557941",,,," 69.152838",," 69.152838",,," 26.484562",,"210.983080"
2013-10-01," 671.0542845"," 442.9953905"," 433.8151973"," 426.1463473","  26.4093235",," 399.7370238","   6.7692902",,,"   6.7692902","   0.8995597","   9.1801932","   9.1801932",,"  17.9886215","   7.8916982","  65.1108480","  12.1598480","  52.9510000","  48.0396977","  48.0396977","  48.0396977",,,,,,,,"  89.0280287",,"  89.0280287"," 952.6757973"," 228.1052031"," 147.1139788","  62.5954217",,"  46.2495120","  16.3459098","  81.0000000","   3.5185571","  80.9912242","   1.4779836","  27.6184420","  18.8181329",,"  17.3062468","  15.7704188","  29.8418288","  13.1320144","  13.1320144",,,"  16.7098144","  16.7098144",,,"  13.5756690","  12.9756690","   0.6000000",,,," 661.5204551",," 661.5204551",,,"  19.6326414",,"-281.6215128"
2013-11-01,"619.83195844","391.26359071","386.95650256","381.00150006"," 18.86365101",,"362.13784905","  5.87857106",,,"  5.87857106","  0.07643144","  4.30708815","  4.30708815",," 19.62640974"," 14.50811121"," 79.43400000",," 79.43400000"," 36.86860912"," 36.86860912"," 36.86860912",,,,,,,," 78.13123766",," 78.13123766","505.35317023","321.59236075","241.82256090"," 96.70247931",," 77.40007293"," 19.30240638","142.20000000","  2.92008159"," 79.76979985","  1.57741256"," 14.53627770"," 36.58058969",,"  0.49572174"," 26.57979816"," 21.61623427"," 14.03673958"," 14.03673958",,,"  7.57949469","  7.57949469",,," 19.64237900"," 19.04237900","  0.60000000",,,,"121.31446882",,"121.31446882",,," 21.18772739",,"114.47878821"
2013-12-01,"1028.0524356"," 524.7745684"," 521.0370728"," 516.6339538","  24.1253917",," 492.5085622","   4.1412390",,,"   4.1412390","   0.2618800","   3.7374955","   3.7374955",,"  15.9136118","  15.9184998"," 108.0768840","  49.8288840","  58.2480000"," 233.5202555"," 233.5202555"," 233.5202555",,,,"   5.4647050",,,," 124.3839112",," 124.3839112"," 768.3766712"," 507.2585614"," 363.4616413"," 198.0626323","   0.7065000"," 156.0229563","  41.3331760"," 162.5000000","   2.8990090"," 143.7969201","   1.8042083","  89.6387749","  18.8483643",,"   3.8240041","  29.6815686","  29.8306362","  19.8644125","  19.8644125",,,"   9.9662237","   9.9662237",,," 114.1438838"," 113.1572980","   0.9865858",,,,"  94.9418235",,"  94.9418235",,,"  22.2017662",," 259.6757645"
2014-01-01,"527.45219287999998","361.34916403999995","358.35913045999996","334.56303269","28.77496335",,"305.78806933999999","6.5192264099999999",,,"6.5192264099999999","17.276871359999998","2.9900335799999995","2.9900335799999995",,"22.573918669999998","0.60579366000000001","68.950586999999999","29.480487","39.470100000000002","4.7023072900000003","4.7023072900000003","4.7023072900000003",,,,,,,,"69.27042222",,"69.27042222","496.90790360000005","302.94786025999997","248.54719600999999","63.805783529999999",,"62.26831378","1.5374697499999999","183","1.7414124799999997","54.400664249999998","1.43613068","5.4396053699999998","20.078049849999999",,,"27.446878349999999","8.2757973000000007","5.6220631700000006","5.6220631700000006",,,"2.6537341300000001","2.6537341300000001",,,"42.192670000000014","42.142670000000003","5.0000000000011369E-2",,,,"143.49157604000001",,"143.49157604000001",,,,,"30.54428927999993"
2014-02-01,"495.11084681999932","326.73432917000008","323.43568592000008","319.68158515000005","23.695701270000001",,"295.98588388000002","3.4005447700000002",,,"3.4005447700000002","0.35355599999999998","3.29864325","3.29864325",,"20.083488790000001","3.14193422","47.567122000000005","33.229516000000004","14.337605999999999","21.12635599","21.12635599","21.12635599",,,,,,,,"76.457616649999309",,"76.457616649999309","574.65975567999988","374.67807513999998","271.16710542999999","91.442841130000005",,"58.966917299999999","32.475923829999999","178.8","0.92426429999999993","103.51096971","1.8738708100000001","21.38475437","19.674168770000001",,"37.848539729999999","22.729636029999998","37.588360210000005","18.63538818","18.63538818",,,"18.952972030000002","18.952972030000002",,,"88.53530699999996","3.1507010000000002","85.384605999999962",,,,"53.835481880000003",,"53.835481880000003",,,"20.022531450000002",,"-79.548908860000552"
2014-03-01,"576.34982291999881","381.5872745499999","376.77681645999991","373.47863687999995","20.898393689999999",,"352.58024318999998","2.44225878",,,"2.44225878","0.85592080000000004","4.81045809","4.81045809",,"14.148585049999999","3.5732992600000002","39.672204999999998",,"39.672204999999998","37.097104369999997","37.097104369999997","37.097104369999997",,,,,,,,"100.27135468999893",,"100.27135468999893","594.73707166000008","265.49459629","212.07541540000003","70.811774320000012",,"43.988099870000006","26.823674449999999","139.5","1.76364108","53.419180890000007","1.58153587",,"19.779126529999999",,"2.3193105099999998","29.739207980000003","46.123938869999996","37.715187379999996","37.715187379999996",,,"8.4087514900000002","8.4087514900000002",,,"160.20410700000002","130.05410700000002","30.150000000000006",,,,"78.116560559999996",,"78.116560559999996","78.116560559999996",,"44.797868940000008",,"-18.387248740001269"
2014-04-01,"642.20393408000007","482.05833732000002","478.89178280000004","466.23473507000006","15.033986560000001",,"451.20074851000004","10.287207729999999",,,"10.287207729999999","2.3698399999999999","3.1665545200000005","3.1665545200000005",,"29.67073538","5.1908211500000006","23.147376999999999","10.102377000000001","13.045","31.34667108","31.34667108","31.34667108",,,,"2.8354910099999997",,,,"67.954501140000005",,"67.954501140000005","605.18340588000012","424.45175398000009","305.09248516000008","175.34324136000004",,"79.481711380000007","95.861529980000014","127.60000000000001","2.1492438000000003","119.35926882000001","1.96497309","48.134955939999998","23.886284479999997",,"19.782447380000001","25.590607929999997","35.766118140000003","18.85370108","18.85370108",,,"16.912417060000003","16.912417060000003",,,"48.207630999999978","9.4166309999999989","38.790999999999983",,,,"64.396127239999998",,"64.396127239999998",,,"32.361775520000002",,"37.020528199999944"
2014-05-01,"642.46035004999999","503.94003927","496.94833949999997","491.43897071999999","19.18817554",,"472.25079518000001","3.1412927799999997",,,"3.1412927799999997","2.3680760000000003","6.9916997700000003","6.9916997700000003",,"29.809972039999998","4.3115981800000007","8.5242921999999997",,"8.5242921999999997","22.316139229999997","22.316139229999997","22.316139229999997",,,,,,,,"73.558309129999998",,"73.558309129999998","574.39402691999976","333.50627215000003","226.03434677000001","125.63068675000001",,"83.351185100000009","42.27950165","99.399999999999991","1.0036600200000001","107.47192538000002","2.2950537200000003","63.829882380000008","19.677128399999997",,"0.16205961000000002","21.507801269999998","28.234721440000001","18.7633525","18.7633525",,,"9.4713689400000014","9.4713689400000014",,,"88.62152500000002","34.221525","54.40000000000002",,,,"98.047652119999682",,"98.047652119999682",,,"25.983856209999999",,"68.066323130000228"
2014-06-01,"601.92573013000003","431.14084543999996","422.36192427999998","417.43091610999994","6.9116107299999996",,"410.51930537999993","4.4510081700000006",,,"4.4510081700000006","0.48","8.7789211599999994","8.7789211599999994",,"21.406366260000002","16.767719910000004","15.715434999999999","14.878435","0.83699999999999997","36.372081819999998","36.372081819999998","36.372081819999998",,,,"10.332603200000001",,,,"70.19067849999999",,"70.19067849999999","419.52364493999977","290.10306851000001","196.46453176","103.37766970000001",,"92.981056840000008","10.396612859999999","92.6","0.48686205999999999","93.63853675","1.84880661","41.899369239999999","22.16480833",,"0.68426069","27.041291880000003","33.041572459999998","22.187273119999997","22.187273119999997",,,"10.854299339999999","10.854299339999999",,,"31.041710000000013","4.7417100000000003","26.300000000000011",,,,"46.397545089999696",,"46.397545089999696",,,"18.93974888",,"182.40208519000026"
2014-07-01,"688.57769401049757","537.26497169000015","529.49812620000012","499.00105084000006","15.614300880000002",,"483.38674996000003","0.46204056999999998",,,"0.46204056999999998","30.035034789999997","7.7668454899999979","7.7668454899999979",,"19.221546530000001","6.7344010700000005","31.532575000000001","16.166575000000002","15.366","38.082165079999996","38.082165079999996","38.082165079999996",,,,"11.200897399999999",,,,"44.541137240497491",,"44.541137240497491","593.04889033999973","283.86307714999998","192.59939030000001","117.16887245000001",,"96.959294780000008","20.209577670000002","73.600000000000009","1.8305178499999999","91.263686849999999","2.15410229","23.232005180000002","20.563940039999999",,"19.011892350000004","26.301746990000005","9.39759411","6.4880145599999999","6.4880145599999999",,,"2.9095795500000001","2.9095795500000001",,,"89.159999999999982",,"89.159999999999982",,,,"204.24076188999976",,"204.24076188999976",,,"6.3874571900000001",,"95.528803670497837"
2014-08-01,"1218.9440909199998","842.6123127699999","837.72303954999995","836.71796646999996","18.625556029999998",,"818.09241043999998","1.0050730800000001",,,"1.0050730800000001",,"4.8892732199999998","4.8892732199999998",,"17.694250240000002","1.56792281","71.719837000000012","71.719837000000012",,"126.24737214","126.24737214","126.24737214",,,,"32.164107829999999",,,,"126.93828813",,"126.93828813","682.92516694999995","285.94190628000001","193.59555342000002","109.03682541000001",,"86.47927116000001","22.557554250000003","83","1.5587280100000001","92.34635286000001","4.2229548299999999","37.936633240000006","22.001421430000001",,"0.34594438999999999","27.839398970000001","37.685354370000006","18.13633725","18.13633725",,,"19.549017120000006","19.549017120000006",,,"134.17161099999998","111.371611","22.799999999999997",,,,"189.56472109999999",,"189.56472109999999",,,"35.561574200000003",,"536.01892396999983"
2014-09-01,"555.97759084000018","372.57385687999994","365.17055068999991","365.13779048999993","31.457594380000003",,"333.68019610999994","3.2760200000000003E-2",,,"3.2760200000000003E-2",,"7.4033061900000003","7.4033061900000003",,"19.15237909","1.4371958899999999","19.254061999999998","13.142061999999999","6.1120000000000001","52.359205440000004","52.359205440000004","52.359205440000004",,,,"20.74222614",,,,"70.458665400000385",,"70.458665400000385","573.53189516999998","309.43508380000003","206.74943177","147.07013068000001","0.16181000000000001","114.20168418","32.706636499999995","57.3","2.3793010900000002","102.68565203","2.0331201000000001","44.024603439999993","21.031541699999998",,"0.67221544","34.924171350000002","29.023620869999998","19.948755299999998","19.948755299999998",,,"9.07486557","9.07486557",,,"67.812580000000011","2.5725799999999999","65.240000000000009",,,,"143.04103250999998",,"143.04103250999998",,,"24.219577989999998",,"-17.554304329999809"
2014-10-01,"672.10780937000004","417.27200073000006","412.95185375000005","412.83624466000003","17.958748799999999",,"394.87749586000001","0.11560909",,,"0.11560909",,"4.3201469800000005","4.3201469800000005",,"23.821385329999984","1.2056028399999998","27.806554979999998","8.0184549999999994","19.788099979999998","39.576682140000003","39.576682140000003","39.576682140000003",,,,"29.83886369",,,,"132.58671966000003",,"132.58671966000003","532.19350462999989","328.80890731","244.54041566000001","120.04876238",,"106.68156675","13.367195630000001","123.2","1.29165328","84.268491650000001","1.4174014699999999","14.543913680000001","21.04418429",,"19.529124059999997","27.733868150000003","32.526414000000003","15.177638250000001","15.177638250000001",,,"17.348775750000001","17.348775750000001",,,"15.749709999999995","15.149710000000001","0.59999999999999432",,,,"118.48765753999993",,"118.48765753999993",,,"36.620815780000001",,"139.91430474000015"
2014-11-01,"654.07473580999988","406.20001609999997","397.02395748999999","389.43129576999996","24.394991749999999",,"365.03630401999999",,,,,"7.5926617200000006","9.1760586100000001","9.1760586100000001",,"16.492494529999995","4.91236695","58.523588099999998","8.2744129999999991","50.249175099999995","59.733720769999998","59.733720769999998","59.733720769999998",,,,"9.4970030199999993",,,,"98.71554633999996",,"98.71554633999996","554.75960863","293.80182696999998","225.62647957999999","63.801709930000001",,"53.823206570000004","9.9785033599999995","160.19999999999999","1.6247696500000002","68.175347390000013","1.4317761600000003","21.674746830000004","21.01053812",,"7.7778","16.280486279999998","31.734296299999997","21.510036289999999","21.510036289999999",,,"10.224260009999998","10.224260009999998",,,"36.157753999999997","36.157753999999997",,,,,"164.54386723999997",,"164.54386723999997",,,"28.521864120000004",,"99.315127179999877"
2014-12-01,"858.85762384999998","390.17419345999997","379.50727033999999","378.36327033999999","16.469923489999999",,"361.89320180999999",,,,,"1.1439999999999999","10.666923120000002","10.666923120000002",,"19.080982860000002","18.268986309999999","141.83492529","28.863966000000001","112.97095929","126.38859259","126.38859259","126.38859259",,,,"17.466683799999998",,,,"145.64325954000003",,"145.64325954000003","1218.0070749499998","552.00063452999996","444.925657","157.21007237000001","0.77559040000000001","145.02214677000001","11.412335199999999","287.10895001","0.60663462000000001","107.07497752999998","2.5224881000000003","49.085085179999993","19.77282645",,,"35.694577799999998","32.835469950000004","21.830085910000001","21.830085910000001",,,"11.005384040000001","11.005384040000001",,,"133.40007499000001","133.709025","-0.30895000999998956",,,,"451.42633731000001",,"451.42633731000001",,,"48.344558169999999",,"-359.14945109999985"
2015-01-01,"572.99764051000011","311.52881221000007","307.97145259000007","300.21726672000005","23.567520820000002",,"276.64974590000003",,,,,"7.7541858699999997","3.5573596200000011","3.5573596200000011",,"28.787533269999997","0.37142316000000003","122.56529078000001","0.28699999999999998","122.27829078000001","23.36840437","23.36840437","23.36840437",,,,,,,,"86.376176720000032",,"86.376176720000032","682.07329264999998","420.38284032000001","325.70297386999999","33.068368239999998",,"1.0658342599999999","32.002533979999995","286.3","6.3346056300000004","94.679866450000006","1.3887254500000004","5.0735860299999995","20.544831679999998",,"37.754382230000004","29.918341059999999","13.00678724","8.3078266200000002","8.3078266200000002",,,"4.6989606199999994","4.6989606199999994",,,"18.854348000000002","18.854348000000002",,,,,"229.82931708999999",,"229.82931708999999",,,,,"-109.07565213999987"
2015-02-01,"618.1349167599999","342.17789591999997","326.60625142999999","326.60625142999999","17.92310883",,"308.6831426",,,,,,"15.571644490000004","15.571644490000004",,"23.333240349999993","0.79350692999999994","142.96097815999997","3.8727080000000003","139.08827015999998","21.621305420000002","21.621305420000002","21.621305420000002",,,,,,,,"87.24798998",,"87.24798998","492.93848140999995","341.23458619999997","307.05301419999995","37.436158779999992",,"15.236951839999998","22.199206939999996","268.39999999999998","1.2168554199999999","34.181571999999996","1.7641709000000003","0.36531011999999996",,,,"32.052090979999996","37.398597809999998","17.831112279999999","17.831112279999999",,,"19.567485530000003","19.567485530000003",,,"14.447702","14.447702",,,,,"99.85759539999998",,"99.85759539999998",,,,,"125.19643534999994"
2015-03-01,"596.64306165000005","250.34115324999999","246.24971854999998","236.22986854999999","11.1564526",,"225.07341595",,,,,"10.01985","4.0914347000000006","4.0914347000000006",,"30.78452028000001","9.8490623500000005","68.565701000000004",,"68.565701000000004","25.038978360000002","25.038978360000002","25.038978360000002",,,,,,,,"212.06364640999999",,"212.06364640999999","739.09729158999903","406.76610757999998","315.11618166","87.31703546","6.93E-2","76.288335889999999","10.95939957","226.89999999999998","0.89914620000000001","91.649925920000001","1.3208880999999988","14.47478679","33.725994579999998",,"4.8807916000000002","37.24746485","29.048063930000001","20.290755970000003","20.290755970000003",,,"8.7573079599999986","8.7573079599999986",,,"47.507632000000015","41.114311000000001","6.3933210000000145",,,,"207.71650358999892",,"207.71650358999892",,,"48.05898449",,"-142.45422993999898"
2015-04-01,"618.87043150999989","285.69851538999995","283.49424555999997","283.49424555999997","13.559646500000001",,"269.93459905999998",,,,,,"2.2042698299999994","2.2042698299999994",,"44.172317220000004","2.5533669200000002","97.635588220000002","5.5511080000000002","92.084480220000003","39.677432339999996","39.677432339999996","39.677432339999996",,,,,,,,"149.13321141999995",,"149.13321141999995","774.70857919999992","519.37981328000001","355.87503250000003","36.431038299999997",,"26.17534508","10.255693219999998","317.3","2.1439941999999999","163.50478078","1.3059241299999993","71.51484975999999","22.605742710000001",,"22.578937669999998","45.49932651000001","35.217223660000002","17.259912980000003","17.259912980000003",,,"17.957310679999999","17.957310679999999",,,"135.39321099999998","135.19321099999999","0.19999999999998863",,,,"84.533514660000023",,"84.533514660000023",,,"0.1848166",,"-155.83814769000003"
2015-05-01,"493.1805961099999","261.65959108999999","254.93437093","254.93437093","19.954834739999999",,"234.97953619",,,,,,"6.725220160000001","6.725220160000001",,"31.782739759999991","7.39356028","9.0519141800000007","5.0361830000000003","4.0157311800000004","49.749570030000001","49.749570030000001","49.749570030000001",,,,,,,,"133.54322077",,"133.54322077","661.10327878999999","373.52873336999994","264.28623634999997","74.167465110000009","2.1499999999999998E-2","62.478151480000001","11.667813629999999","188.6","1.51877124","109.24249702","1.3389326599999991","47.001058879999995","18.788363289999999",,"7.7988360000000007E-2","42.036153829999996","68.955876600000011","57.342285360000005","57.342285360000005",,,"11.613591239999998","11.613591239999998",,,"48.040832999999992","47.940832999999998","9.9999999999994316E-2",,,,"151.32312184000003",,"151.32312184000003",,,"19.254713979999998",,"-167.92268268000009"
2015-06-01,"809.73783083000035","284.80504673999997","281.02675214999999","281.02675214999999","9.3774246099999985",,"271.64932754",,,,,,"3.7782945899999998","3.7782945899999998",,"28.75193360999997","3.9137448999999997","64.500931909999991","12.934812000000001","51.566119909999998","246.90405294000001","246.90405294000001","246.90405294000001",,,,,,,,"180.86212073000047",,"180.86212073000047","740.80363062000015","507.28813708000001","421.44000231000001","170.31465584",,"94.834801249999998","75.479854589999988","248.2","2.9253464699999996","85.848134770000001","1.3247397599999999","21.919182279999998","6.9662757099999997",,"0.22362082","55.414316200000002","44.704628090000007","33.896324826161639","33.896324826161639",,,"10.808303263838367","10.808303263838367",,,"11.513349999999999","11.388349999999999","0.125",,,,"132.50450675000025",,"132.50450675000025",,,"44.793008700000001",,"68.934200210000199"
2015-07-01,"447.03888958000005","250.71039207000007","246.76726488000006","239.46559850000006","22.773105130000001",,"216.69249337000005","3.1213013799999998",,,"3.1213013799999998","4.1803650000000001","3.9431271900000002","3.9431271900000002",,"26.225795230000003","0.70652548999999998","40.268324","13.218323999999999","27.05","34.582922850000003","34.582922850000003","34.582922850000003",,,,,,,,"94.544929939999989",,"94.544929939999989","542.92813831000012","359.05084397000002","303.42271027000004","119.71332425","0.91230696","93.094987410000002","25.706029879999996","181.5","2.2093860200000002","55.628133699999992","1.4951096299999995","18.328028679999999","1.9340564599999999",,,"33.870938929999994","14.586683829999998","8.8044274599999994","8.8044274599999994",,,"5.7822563699999998","5.7822563699999998",,,"5.096742000000007","4.9167420000000002","0.18000000000000682",,,,"161.96232866000003",,"161.96232866000003",,,"2.2315398499999999",,"-95.889248730000077"
2015-08-01,"595.31693753000002","241.35879005999996","238.96258222999995","225.76428977999996","6.0820726499999989",,"219.68221712999997","13.198292449999999",,,"13.198292449999999",,"2.3962078300000003","2.3962078300000003",,"23.96239078000001","3.0931285900000001","9.2853379999999994","1.6337999999999998E-2","9.2690000000000001","184.32189256999999","184.32189256999999","184.32189256999999",,,,,,,,"133.29539753000012",,"133.29539753000012","793.48399182000014","455.75192757000002","394.21360186000004","125.02893374999999","78.933758349999991","28.609302409999998","17.485872990000001","267.90000000000003","1.2846681099999999","61.538325709999995","1.4582174800000001","16.132495120000002","11.296589020000001",,"0.13008295","32.520941139999998","39.410561490000006","20.12028582558035","20.12028582558035",,,"19.290275664419653","19.290275664419653",,,"146.76796442","124.308103","22.459861419999982",,,,"132.21517394999998",,"132.21517394999998",,,"19.338364389999999",,"-198.16705429000012"
2015-09-01,"513.78162079000003","237.43591139","227.33800902999999","227.19274325000001","9.7975864500000007",,"217.3951568",,,,,"0.14526578000000001","10.097902359999999","10.097902359999999",,"25.950327869999988","12.243230970000001","83.302521830000018","14.968882000000001","68.33363983000001","42.443954799999993","42.443954799999993","42.443954799999993",,,,,,,,"112.40567393000001",,"112.40567393000001","626.73901557000147","460.77026055000135","372.13980322999998","66.810130909999998",,"50.870688330000007","15.939442579999998","304.59999999999997","0.72967231999999993","88.630457320001398","2.7748368699999997","17.18442632","25.242206389999996",,"6.0915179999999999E-2","43.368072560001394","30.952083510000001","21.169421140190355","21.169421140190355",,,"9.7826623698096462","9.7826623698096462",,,"4.4408240000000117","4.1408240000000003","0.30000000000001137",,,,"106.31732671",,"106.31732671",,,"24.258520799999999",,"-112.95739478000144"
2015-10-01,"482.04929419999991","229.62459283999999","225.50663259999999","225.50663259999999","19.526414340000002",,"205.98021825999999",,,,,,"4.1179602400000004","4.1179602400000004",,"31.821744239999994","12.475896030000001","41.753394029999995","34.461261999999998","7.2921320300000003","70.358035610000002","70.358035610000002","70.358035610000002",,,,,,,,"96.015631449999944",,"96.015631449999944","769.38874701000009","458.8464027600001","390.55419727000009","91.973024330000015",,"67.804140180000005","24.168884150000007","289.10000000000002","9.4811729399999987","68.292205490000015","1.4488011200000006","14.1173646","22.174592270000002",,"3.6999999999999998E-2","30.514447500000006","38.359288730000003","19.42336117","19.42336117",,,"18.93592756","18.93592756",,,"83.109849999999966","9.0098500000000001","74.099999999999966",,,,"146.81107399000001",,"146.81107399000001",,,"42.262131529999991",,"-287.33945281000018"
2015-11-01,"422.65803026999993","194.11588105000004","190.07579978000004","190.07579978000004","10.333891939999999",,"179.74190784000004",,,,,,"4.0400812699999999","4.0400812699999999",,"21.457475839999997","1.23330385","50.554481999999993","15.856311999999999","34.698169999999998","61.063963819999998","61.063963819999998","61.063963819999998",,,,,,,,"94.23292370999998",,"94.23292370999998","736.66009025000017","554.65826576000006","440.93935142000004","119.29144666000001",,"105.51676996","13.774676700000001","321","0.64790475999999997","113.71891434000001","1.5252376900000004","7.3509342400000008","15.997865020000001",,"2.3308430000000002E-2","88.821568960000008","34.930094430000004","24.134946440000004","24.134946440000004",,,"10.79514799","10.79514799",,,"5.1324640000000112","4.3324639999999999","0.80000000000001137",,,,"107.98854179999999",,"107.98854179999999",,,"33.950724259999994",,"-314.00205998000024"
2015-12-01,"622.71079608320008","253.51295708320001","244.14168012000002","244.14168012000002","12.91966098",,"231.22201914000001",,,,,,"9.3712769631999979","9.3712769631999979",,"25.439715899999968","24.334643660000001","26.650690869999998","9.4832859999999997","17.167404869999999","125.60603811999999","125.60603811999999","125.60603811999999",,,,,,,,"167.16675045000002",,"167.16675045000002","1102.2810847933713","752.24719928000002","654.16852444000006","111.91064246000001",,"83.83557694000001","28.075065519999999","537.20000000000005","5.0578819799999994","98.078674840000005","2.7567896600000008","27.23176535","21.582615199999999",,"0.19661499999999998","46.310889630000005","47.236999999999995","34.512999999999998","34.512999999999998",,,"12.724","12.724",,,"159.67993299999998","158.779933","0.89999999999997726",,,,"115.12956903999999",,"115.12956903999999",,,"27.987383473371199",,"-479.57028871017121"
