"MES","BCMP01","BCMP02","BCMP03","BCMP04","BCMP05","BCMP06","BCMP07","BCMP08","BCMP09","BCMP10","BCMP11","BCMP12","BCMP13","BCMP14","BCMP15","BCMP16","BCMP17","BCMP18","BCMP19","BCMP20","BCMP21","BCMP22","BCMP23","BCMP24","BCMP25","BCMP26","BCMP27","BCMP28","BCMP29","BCMP30","BCMP31","BCMP32","BCMP33","BCMP34","BCMP35","BCMP36","BCMP37","BCMP38","BCMP39","BCMP40","BCMP41","BCMP42","BCMP43","BCMP44","BCMP45","BCMP46","BCMP47","BCMP48"
2014-06-01,"35280659.298040003","25159343.367369998","17438799.26605","7719963.1858399985","75.845389999999995","505.07008999999999","65833609.630080007","31520982.92334","22832822.337549999","8678129.1085199993","0","10031.477269999999","31648372.701830003","28687825.794710003","2954827.2931099995","9.4409899999999993","5710.1730200000002","2664254.0049100001","1932383.7772100002","731870.16998000001","0","5.772E-2","64079668.47536806","34010816.308138058","18878795.012639999","3057631.3813868584","12013342.1081424","61047.805968800007","5296535.2017844003","5296467.0199700007","0","0","68.181814400000007","15708998.2883802","15694859.84162","0","14138.4467602","0","9063318.6770654004","1704698.3944699999","0","7358620.2825953998","0","14723812.782976579","237720.44442100002","587819.30705239996","18574841.646575026","13884816.375719611"
2014-07-01,"35344692.92887","24393416.582279999","16912385.487550002","7480699.8339999989","70.580889999999997","260.67984000000001","75771892.670669988","34271140.947920002","25173406.464880001","9087856.9297000002","0","9877.5533400000004","38697210.934859991","35252049.074829996","3440057.7028299998","9.4417500000000008","5094.7154500000006","2803540.7878899998","2013916.8982099998","789623.83163000003","0","5.8049999999999997E-2","63671774.917592421","32821964.740689013","17771072.156479999","3186917.6574000106","11803197.429056","60777.497753000003","5455192.6865344001","5455124.5047200006","0","0","68.181814400000007","15875937.713415002","15861796.387650002","0","14141.325765000001","0","9518679.776953999","1579916.9774900002","0","7938762.7994639995","0","15020301.203729466","236744.52081780008","720694.07127900003","18401172.534740314","14728341.464850258"
2014-08-01,"35635031.122339994","24043700.524869997","16794033.261529997","7249333.8811500007","68.538449999999997","264.84373999999997","77089981.01162","34470103.643850006","25414210.455100004","9046255.2137500029","0","9637.9750000000004","39843651.50931","36357290.144129999","3480896.8741100002","9.4425000000000008","5455.0485699999999","2776225.8584600003","1998215.9895599999","778009.8105299999","0","5.8369999999999998E-2","66744943.147640154","35237869.52755215","20604891.735559996","3314404.9186411574","11257972.9899846","60599.883366400005","5513623.7301543998","5513555.5483400002","0","0","68.181814400000007","16367784.290332003","16354579.176550003","0","13205.113782000002","0","9625665.5996016003","1508847.7637700001","0","8116817.8358316012","0","13546804.394183712","237095.70288880001","755505.46084000007","20570022.424146444","15665134.275238918"
2014-09-01,"36020299.270550005","25587375.934570003","18465427.746160001","7121467.1347299991","68.503430000000009","412.55025000000001","78978123.223280013","35497397.863370001","26424019.737330005","9063786.8767099995","0","9591.2493299999987","40501020.301969998","37041660.328390002","3453866.6001899997","9.4432700000000001","5483.9301199999991","2979705.0579400002","2194349.0516500003","785355.94757999992","0","5.8709999999999998E-2","69417392.224312097","35299551.884849705","20765103.25547","3338691.5184309077","11135252.0092526","60505.101696199999","5638375.6256243996","5638307.4438100001","0","0","68.181814400000007","16153837.267352","16140975.15357","0","12862.113782000002","0","12325627.446486","1447613.7821500003","0","10878013.664336","0","12912975.529620826","237556.93296400001","762397.70463000005","21158129.821157426","15548771.405548692"
2014-10-01,"36636916.67154","25952530.211480003","18454766.256070003","7497541.4976599999","68.503430000000009","153.95432","80801506.982669994","36303863.420850001","27264026.801990002","9030181.8477099985","0","9654.7711500000005","41569299.470229991","38166835.604409993","3397369.3254900007","9.4440200000000001","5085.0963099999999","2928344.0915899999","2192253.31703","736090.71561000007","0","5.8950000000000002E-2","67808734.94039382","33803819.629913628","19715485.965659998","3357838.9097382319","10670178.779589199","60315.974926200004","5745386.3535643993","5745318.1717499997","0","0","68.181814400000007","15854816.891612001","15841954.777830001","0","12862.113782000002","0","12404712.065303801","1604940.0779399995","0","10799771.9873638","0","13302705.295110825","169848.70097180002","762710.09742999997","20991274.950702481","14226968.882599413"
2014-11-01,"37663863.960780002","28044180.519069996","20460067.983679999","7583474.7033900004","196.48584999999997","441.34614999999991","81344910.273890004","35842808.805369996","26854895.370269999","8978340.3098899964","0","9573.1252099999983","42237993.863409996","38883249.93536","3349671.0388799999","9.4447800000000015","5063.4443899999997","3264107.6051100004","2386354.9871900002","877752.5588","0","5.9119999999999999E-2","66370671.128609613","32680832.11057822","18919601.863080002","3371373.5534176179","10329540.719154399","60315.974926200004","5791152.1471843999","5791083.9653700003","0","0","68.181814400000007","15206940.550042","15194078.43626","0","12862.113782000002","0","12691746.320804998","1674106.8050899999","0","11017639.515714999","0","12884760.03707746","170935.08217500002","743509.46216","21309287.490971491","14137233.282729069"
2014-12-01,"41371515.351379998","29023437.618209995","21275663.936239999","7747479.4844599999","126.99000000000001","167.20751000000001","86768587.875889987","40001592.636809997","30781999.704319999","9209139.6770199984","0","10453.255469999998","43432389.487869993","40214053.437399991","3213280.2964300006","9.4455400000000012","5046.3085000000001","3334605.7512100004","2352954.8376000002","981650.85427999997","0","5.9330000000000001E-2","65982889.044831879","32232282.011461481","19529624.446530003","3381318.0612268797","9262255.5736652017","59083.930039400002","5888592.4031943996","5888524.22138","0","0","68.181814400000007","14815790.350741999","14802928.236959999","0","12862.113782000002","0","13046224.279434001","1796654.05886","0","11249570.220574001","0","13172265.889106512","174361.19694020002","714513.63329999999","21432296.602851119","14006262.3585659"
2015-01-01,"40506033.192500003","28744224.253069997","20923001.854979996","7820748.6648000013","91.336579999999998","382.39670999999998","85671878.650930002","38441146.751800001","29139870.397410002","9290613.3366800006","0","10663.01771","43953424.935829997","40796345.444480002","3151700.5481400001","9.446299999999999","5369.4969099999998","3277306.9632999999","2370718.5700900001","906588.33364999993","0","5.9560000000000002E-2",,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-01,"39262991.807870001","28122800.266290002","20170135.432320002","7951853.1233600006","69.103319999999997","742.60729000000003","86808822.305920005","38827501.05917","29522660.335580006","9295036.4527699985","0","9804.2708200000015","44529097.320659995","41389948.97146","3134377.9686500002","9.4470599999999987","4760.9334899999994","3452223.9260900002","2403665.1215300001","1048558.7447299999","0","5.9830000000000001E-2","58928339.526833206","30432794.024775598","18593481.452520002","3566804.5284723975","8212970.9836467998","59537.060136400003","5716325.8671443993","5716257.6853299998","0","0","68.181814400000007","11578680.895782001","11566161.782000002","0","12519.113782000002","0","11200538.739131201","1705849.2690500002","0","9494689.4700812008","0","13572367.164456856","177833.77318200006","662141.93680999998","22219601.364443067","13057520.775580397"
2015-03-01,"38283966.157779999","28889724.216289997","20571430.994739994","8317414.6987600019","69.153279999999995","809.36950999999999","86046515.64452","37963445.661030002","28570711.027310003","9383264.9545500018","0","9469.6791699999994","44703523.393849999","41592781.210299999","3105909.5656400002","11.249049999999999","4821.3688600000005","3379546.5896399999","2341611.48642","1037935.04311","0","6.0109999999999997E-2","59318854.047570765","30018883.18746857","18428864.490899999","3589114.3914599712","7941367.2449721992","59537.060136400003","5769103.2606643997","5769035.0788500002","0","0","68.181814400000007","11703213.0417498","11690309.95847","0","12903.083279800001","0","11827654.557688","1736426.7737499995","0","10091227.783938","0","13790279.179469336","176951.76742740005","647799.87324999995","23512798.746826462","12897554.468427796"
2015-04-01,"37850323.657679997","28017441.157750003","19585396.904510003","8431159.3791199997","69.153279999999995","815.72084000000007","87388650.820209995","38958036.016410001","29434600.544599999","9513647.5312099997","0","9787.9406000000017","44988306.785950005","41871731.444250003","3113535.9510299996","11.24981","3028.1408600000004","3442308.0178499999","2405103.73698","1037204.2205099999","0","6.0359999999999997E-2","59543993.621145591","30321448.410808593","18685171.499160003","3605996.5633639875","7970743.2881482001","59537.060136400003","5884436.0060743997","5884367.8242600001","0","0","68.181814400000007","11757737.532473002","11744847.122220002","0","12890.410253000002","0","11580371.671789601","2127459.4752099998","0","9452912.1965796016","0","13574602.480705382","181477.49848480005","706678.50755999994","25406346.301278215","12925017.874952596"
2015-05-01,"38148541.673379995","28697955.491070006","19850039.676770005","8847600.7117199991","69.153279999999995","245.94929999999999","89853868.087679982","39777172.022509992","30134036.824309994","9630552.4787399974","0","12582.71946","46758878.888800003","43695088.316630006","3060873.1021599993","11.25057","2906.2194399999998","3317817.1763700005","2352287.6656300002","965529.45017999993","0","6.0560000000000003E-2","61594020.806619249","31996083.57350605","20865940.803179998","3620492.2502344511","7450113.4599551996","59537.060136400003","5930232.2280543996","5930164.0462400001","0","0","68.181814400000007","12365283.981816199","12352617.611479999","0","12666.370336200001","0","11302421.023242602","1750570.9702399999","0","9551850.0530026015","0","13403126.535861418","182554.16317900002","804881.26945000002","25465799.717852153","13038866.382900598"
2015-06-01,"38359647.04208","29478076.046939999","20858149.119139999","8619152.1124900002","69.153279999999995","705.66203000000007","92602396.348979995","41188712.243530005","31454679.214329999","9722897.8907800019","0","11135.138419999996","48101690.263579994","44962526.754610002","3136345.6292000003","11.25132","2806.6284500000002","3311993.8418699997","2365890.2086399999","946103.57245999994","0","6.0770000000000005E-2","60004171.388568759","31484658.272738557","20151496.780839998","3632477.7084029573","7641146.7233592002","59537.060136400003","6066626.429724399","6066558.2479099995","0","0","68.181814400000007","11343129.103354601","11330468.561000001","0","12660.542354600002","0","11109757.582751201","1730565.1546799999","0","9379192.4280712008","0","13285915.061660986","184295.33726960002","803014.98503999994","24332924.509941466","13165111.787400801"
2015-07-01,"38372521.949379995","27673488.228070002","18917953.933780003","8755261.4599900004","69.153270000000006","203.68103000000002","93933166.747310013","41099046.172150008","31363895.351360008","9723822.9672300015","0","11327.853560000001","49507940.092540003","46353923.40008001","3151190.94514","11.252090000000001","2814.49523","3326180.4826199999","2322251.2043599999","1003928.10549","0","1.1727700000000001","61615606.774087518","31033341.673010521","19102395.754199997","3707083.1436221236","8166429.8023156011","57432.972872799997","6162712.327224399","6162644.1454099994","0","0","68.181814400000007","11903322.047778999","11889750.10956","0","13571.938219","0","12516230.7260736","2980999.8644499998","0","9535230.8616236001","0","13927122.036912672","114196.15973740001","793130.71061999991","22902785.674053624","13471589.021010801"
2015-08-01,"38105396.707079999","27409550.563620001","19022712.06504","8386509.2565199994","69.153279999999995","260.08877999999999","96246878.814089984","43201257.635809995","33229312.792149998","9961666.5711299982","0","10278.27253","49776964.27336999","46676600.033679999","3097227.5681099999","3.77963","3132.8919500000002","3268656.90491","2350546.9859699998","918109.17920000001","0","0.73974000000000006","64225319.530114219","32927488.668358017","21337764.422199998","3830277.2453014171","7702014.0279838005","57432.972872799997","6223815.4457143992","6223747.2638999997","0","0","68.181814400000007","12572034.8200846","12562336.24051","0","9698.5795746000003","0","12501980.595957201","3113987.40117","0","9387993.1947872005","0","13089204.072600964","114497.52028500001","1064805.3628199999","20987831.432220269","13646781.135043003"
2015-09-01,"37894315.809969999","28593790.356080007","20001628.602860004","8591876.5684200004","69.153279999999995","216.03152000000003","98028141.27245","44669248.891839996","34606929.428269997","10049717.690670002","0","12601.772900000002","49926255.80962","46885625.874289997","3037669.3813499999","3.7803200000000001","2956.7736600000003","3432636.5709899999","2509475.1145000001","923161.39523000002","0","6.1259999999999995E-2","65022188.741893642","34108343.498936236","21711014.874360003","3846108.3079646314","8493787.3437387999","57432.972872799997","6313915.563474399","6313847.3816599995","0","0","68.181814400000007","12507334.634292601","12497624.15399","0","9710.4803026000009","0","12092595.0451904","2509009.5227199998","0","9583585.5224703997","0","12762095.200449156","114891.89401540002","1060438.9738699999","19759930.828496508","13828231.424250003"
2015-10-01,"38141613.873480007","28486648.12723","20509962.590679999","7976403.5819600001","69.153279999999995","212.80131","99979221.809850007","45540741.55037","35577736.479369998","9950304.9260900002","0","12700.144909999999","50939868.587340005","47875449.721620001","3061456.4417099999","3.7810199999999998","2958.6429900000003","3498611.6721399999","2620717.40203","877894.04258000001","0","0.22753000000000001","64059945.299208663","33490705.013754863","21319012.137639999","3855940.3473770604","8258319.5558650009","57432.972872799997","6302591.4484343994","6302523.2666199999","0","0","68.181814400000007","12370300.027371598","12360585.292839998","0","9714.734531600001","0","11896348.8096478","2381796.6293299999","0","9514552.1803178005","0","11518509.312670913","119061.78031680001","1045946.3544399999","18001448.835207425","14018637.078352001"
2015-11-01,"38648379.029690005","30308290.525230002","22279573.565730002","8028095.1762500005","69.153279999999995","552.62996999999996","100519200.30262999","46469583.657769993","36532011.081890002","9925142.1480599977","0","12430.427820000001","50278906.052100003","47230202.052620001","3045731.0171399997","3.7816999999999998","2969.20064","3770710.5927599999","2805260.5471199998","965449.97768000001","0","6.7959999999999993E-2","62381496.551036425","32315023.160313625","20232170.614809997","3867441.9783878271","8157977.5942430021","57432.972872799997","6335218.4090743996","6335150.2272600001","0","0","68.181814400000007","12080893.142513398","12071197.162329998","0","9695.9801834000009","0","11650361.839134999","2139843.9903800003","0","9510517.8487549983","0","10338079.22159699","119328.58547759999","1098432.51208","17395698.473156471","14208313.440999202"
2015-12-01,"42923038.548690006","33244625.869239997","24634217.966589995","8610098.2820999995","69.153279999999995","240.46726999999998","106769901.58716001","51701830.457790002","41722853.355660006","9966972.43774","0","12004.664390000002","51153017.80562","48096270.156570002","3053768.0195900002","3.7823800000000003","2975.8470800000005","3915053.3237500004","2948421.0871900003","966632.17470999993","0","6.1850000000000002E-2","61289221.317313418","31681338.033491418","19930802.988549996","3881392.3437428209","7811709.7283258","57432.972872799997","6374288.3455743995","6374220.1637599999","0","0","68.181814400000007","11711025.179311799","11701355.233239999","0","9669.9460718000009","0","11522569.758935802","2270033.3248899998","0","9252536.4340458009","0","10372331.546661939","122628.4905628","1084139.44346","14724346.224540334","14334436.804104801"
