"MES","STCL01","STCL02","STCL03","STCL04","STCL05","STCL06","STCL07","STCL08"
2007-12-01,"7.6533333333333342","-0.58523639918982573","7.7533333333333294","-0.57773181661501249","7.6301180267285087","-0.59020892543152348","7.7094975843129339","-0.60726715674462861"
2008-01-01,,,,,,,,
2008-02-01,"7.5532258064516151","-0.54368602132267574","7.6532258064516148","-0.53662013163956468","7.533872708583397","-0.58877167860533763","7.6129271525367246","-0.56474374865062016"
2008-03-01,"7.494827586206898","-0.77315602288542395","7.5948275862068986","-0.76305366810798247","7.4679534000135721","-0.87497242281148191","7.5660404493291917","-0.61588272510804121"
2008-04-01,"7.4516129032258043","-0.5765934237182968","7.5516129032258066","-0.56900150122664028","7.4228448312295123","-0.60402852519109151","7.5242316064826076","-0.55258550527959027"
2008-05-01,"7.3540000000000045","-1.3099567099566167","7.4540000000000033","-1.2926099957282777","7.3258794096551592","-1.3063107713958799","7.4153839361000857","-1.4466283877910269"
2008-06-01,"7.2482758620689669","-1.4376412555213158","7.3482758620689674","-1.4183544128123948","7.215201468488476","-1.510780276028223","7.3178580897353607","-1.3151826959349022"
2008-07-01,"7.0787096774193499","-2.3394002639576139","7.1787096774193504","-2.307564220947389","7.1376773158632192","-1.0744558272396731","7.2338465332405555","-1.1480347864718299"
2008-08-01,"7.0787096774193499","0","7.1787096774193504","0","7.0436249537711104","-1.3176886251649478","7.1435749121245333","-1.2479062239046823"
2008-09-01,"7.0199999999999987","-0.82938388625587445","7.107096774193554","-0.99757346993785134","6.9908363425569382","-0.74945232832008823","7.0635682209974071","-1.1199811314546948"
2008-10-01,"6.99","-0.42735042735040363","7.09","-0.24055918663770104","6.9720233850073683","-0.26910882514936674","7.084720281558754","0.29945290962816173"
2008-11-01,"6.9719354838709666","-0.25843370713924951","7.0719354838709627","-0.25478866190461469","6.9612661913447997","-0.15429084311020524","7.0848980008378497","2.5084868849223341E-3"
2008-12-01,"6.97","-2.7761069726539578E-2","7.07","-2.7368517082437815E-2","6.9686630379584447","0.10625720106554049","7.0879385056988733","4.2915294767320589E-2"
2009-01-01,,,,,,,,
2009-02-01,"6.97","0","7.07","0","6.9815341641629223","5.5266916352270101E-4","7.0829942659684946","-0.11643329883600506"
2009-03-01,"6.97","0","7.07","0","6.9805293956489098","-1.4391801148383454E-2","7.0838762173369005","1.2451674183089345E-2"
2009-04-01,"6.97","0","7.07","0","6.9836934648322533","4.5327066243938674E-2","7.0831411487770515","-1.0376643200649127E-2"
2009-05-01,"6.97","0","7.07","0","6.980972282309077","-3.8964804753804927E-2","7.0776900610858773","-7.6958620147160595E-2"
2009-06-01,"6.97","0","7.07","0","6.9879920832907594","0.10055620761411088","7.0764816886208042","-1.7072977972243386E-2"
2009-07-01,"6.97","0","7.07","0","6.9868975941047085","-1.5662427389806499E-2","7.0761904502043391","-4.1155821392635517E-3"
2009-08-01,"6.97","0","7.07","0","6.9992687036382577","0.17706155510262001","7.0761876996115571","-3.8871095986436899E-5"
2009-09-01,"6.97","0","7.07","0","6.9985764240645949","-9.8907414899374047E-3","7.0762987229195113","1.5689706472921117E-3"
2009-10-01,"6.97","0","7.07","0","6.9962816224954816","-3.2789547903233629E-2","7.0757753905271521","-7.3955667058589469E-3"
2009-11-01,"6.97","0","7.07","0","7.0017713878366674","7.8466900525198113E-2","7.0754715409261406","-4.2942233782317096E-3"
2009-12-01,"6.97","0","7.07","0","7.008634888723372","9.8025206858753933E-2","7.0763394750095987","1.2266801985383324E-2"
2010-01-01,,,,,,,,
2010-02-01,"6.97","0","7.07","0","7.0275983638980186","0.23305420256527487","7.0761896839411422","9.734353999957257E-3"
2010-03-01,"6.97","0","7.07","0","7.0172678340034178","-0.14699943507970881","7.0754233678639284","-1.082950163070473E-2"
2010-04-01,"6.97","0","7.07","0","7.0317806611426601","0.20681592156019946","7.0752036811516721","-3.1049267419702709E-3"
2010-05-01,"6.97","0","7.07","0","7.0301681385479009","-2.2931923967284273E-2","7.0701997125159552","-7.07254357785847E-2"
2010-06-01,"6.97","0","7.07","0","7.0295660594069549","-8.5642210695402454E-3","7.0729084519167795","3.8312063463052937E-2"
2010-07-01,"6.97","0","7.07","0","7.0307372638674908","1.6661120339978019E-2","7.0741688365680222","1.7819892054471431E-2"
2010-08-01,"6.97","0","7.07","0","7.0347107713571297","5.6516227822367426E-2","7.0710176318445761","-4.4545229216985671E-2"
2010-09-01,"6.97","0","7.07","0","7.0310424525384452","-5.2145979243678475E-2","7.0723599000983572","1.8982674399459221E-2"
2010-10-01,"6.97","0","7.07","0","7.0346319873911636","5.1052669315376775E-2","7.0696600571131647","-3.8174570063309599E-2"
2010-11-01,"6.97","0","7.07","0","7.0381529352131613","5.0051627836511514E-2","7.0708919511120216","1.7425081105804097E-2"
2010-12-01,"6.9676666666666689","-3.347680535625841E-2","7.067666666666665","-3.3003300330058938E-2","7.0019896315416581","-0.51381809978257031","7.0658580895747001","-7.1191323133279472E-2"
2011-01-01,,,,,,,,
2011-02-01,"6.9399999999999986","-0.11143095923485946","7.0399999999999983","-0.10984987184179396","6.9616942492886427","0.29181231023187593","7.0309955229390253","-4.9596598389312074E-2"
2011-03-01,"6.926428571428568","-0.19555372581312458","7.0264285714285748","-0.19277597402590496","6.9625820826004112","1.2753121294561964E-2","7.0240302045902698","-9.9065890826277592E-2"
2011-04-01,"6.9070967741935521","-0.27910195038695074","7.0070967741935473","-0.275129776649774","6.9353240652758661","-0.39149294042311045","7.0024332226577695","-0.30747279415721529"
2011-05-01,"6.8926666666666607","-0.20891711812704994","6.9926666666666684","-0.20593561059444321","6.9135467265660973","-0.31400607246032664","6.9827720592869458","-0.28077616373699543"
2011-06-01,"6.89","-3.8688461166380694E-2","6.99","-3.8135189245902534E-2","6.8959283602739507","-0.25483831944674851","6.9770772795462204","-8.155471340570708E-2"
2011-07-01,"6.8809999999999976","-0.13062409288827626","6.9809999999999972","-0.12875536480690952","6.8837985279602742","-0.1758984676168307","6.9630697460133373","-0.20076506209766309"
2011-08-01,"6.8761290322580653","-7.0788660687870486E-2","6.9761290322580658","-6.9774641769537737E-2","6.8720159471561768","-0.1711639403192855","6.9538057674100653","-0.1330444608654946"
2011-09-01,"6.8700000000000019","-8.9134922124212146E-2","6.97","-8.7857208915220752E-2","6.864706421210486","-0.10636654515790989","6.9354861711253228","-0.26344705183741768"
2011-10-01,"6.8700000000000019","0","6.97","0","6.866020045077736","1.9135907446687916E-2","6.9387071200029169","4.6441573065258979E-2"
2011-11-01,"6.87","-2.2204460492503131E-14","6.97","0","6.8661547216426637","1.9614939083201222E-3","6.9385212016960747","-2.6794373018890205E-3"
2011-12-01,"6.8603333333333385","-0.14070839398342416","6.9603333333333346","-0.13868962219031333","6.8572902422563917","-0.12910398535486145","6.9243110641140664","-0.20480066528490992"
2012-01-01,,,,,,,,
2012-02-01,"6.86","0","6.96","0","6.8901565701161553","0.40860461985561258","6.9513825617271472","0.30003706547838682"
2012-03-01,"6.86","0","6.96","0","6.8862579656576735","-5.6582233201940557E-2","6.950376010508716","-1.4479870867312172E-2"
2012-04-01,"6.86","0","6.96","0","6.8967426252070574","0.15225481824341358","6.9586810051876551","0.11948986164751485"
2012-05-01,"6.86","0","6.96","0","6.9016308303800544","7.0877013086301233E-2","6.9590281638120954","4.9888567126732397E-3"
2012-06-01,"6.86","0","6.96","0","6.9104978492389186","0.1284771538319962","6.9601466448336353","1.6072373831677034E-2"
2012-07-01,"6.86","0","6.96","0","6.9103826339372638","-1.6672503800552185E-3","6.9617193243059159","2.2595493349952811E-2"
2012-08-01,"6.86","0","6.96","0","6.9129293370892686","3.6853287103055798E-2","6.9619290847504001","3.0130551766482938E-3"
2012-09-01,"6.86","0","6.96","0","6.9188428310000001","8.5542519276216034E-2","6.9613183760000004","-8.7721196663337331E-3"
2012-10-01,"6.86","0","6.96","0","6.9159083361998102","-4.2413086579184966E-2","6.9620759600674464","1.0882767121489501E-2"
2012-11-01,"6.86","0","6.96","0","6.9252167609999997","0.13459439234420056","6.9629105510000002","1.1987673466085091E-2"
2012-12-01,"6.86","0","6.96","0","6.9260462860284004","1.1978325834838266E-2","6.9639830050007099","1.5402380841389451E-2"
2013-01-01,,,,,,,,
2013-02-01,"6.86","0","6.96","0","6.9084466496269181","0.11170642976348066","6.9665030753461767","-6.272643024418656E-3"
2013-03-01,"6.86","0","6.96","0","6.8994383250735929","-0.13039580400916462","6.966493010796456","-1.4447061332800715E-4"
2013-04-01,"6.86","0","6.96","0","6.8928371816805702","-9.5676533103183914E-2","6.967675221404745","1.6969953267120808E-2"
